1646915839.299870000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52507 | dst 64.68.120.47 : 443"
1646915875.165684000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52508 | dst 34.238.24.104 : 443"
1646915900.303521000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52509 | dst 64.68.120.47 : 443"
1646915901.222476000, Interface, TLS,"mbs.internetbanka.cz"," src 192.168.0.199 : 52510 | dst 195.234.207.122 : 443"
1646915901.224738000, Interface, TLS,"mbs.internetbanka.cz"," src 192.168.0.199 : 52511 | dst 195.234.207.122 : 443"
1646915903.226546000, Interface, TLS,"t8.dropbox.com"," src 192.168.0.199 : 52512 | dst 162.125.19.130 : 443"
1646915941.707578000, Interface, TLS,"gs-loc.apple.com"," src 192.168.0.199 : 52513 | dst 17.57.12.16 : 443"
1646915961.297081000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52514 | dst 64.68.120.47 : 443"
1646915994.935604000, Interface, HTTP,"mp.wandera.com/"," src 192.168.0.199 : 52516 | dst 216.58.201.83 : 80"
1646915995.313768000, Interface, TLS,"apid.wandera.com"," src 192.168.0.199 : 52517 | dst 54.75.69.253 : 443"
1646916022.262326000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52518 | dst 64.68.120.47 : 443"
1646916047.596933000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52519 | dst 64.68.120.47 : 443"
1646916062.606243000, Interface, TLS,"apidata.googleusercontent.com"," src 192.168.0.199 : 52520 | dst 142.251.36.129 : 443"
1646916083.255539000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52521 | dst 64.68.120.47 : 443"
1646916093.10102000, Interface, TLS,"d.dropbox.com"," src 192.168.0.199 : 52522 | dst 162.125.6.20 : 443"
1646916102.226254000, Interface, TLS,"mesu.apple.com"," src 192.168.0.199 : 52523 | dst 104.64.117.26 : 443"
1646916105.157239000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52524 | dst 54.225.151.147 : 443"
1646916144.288784000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52525 | dst 64.68.120.47 : 443"
1646916179.99089000, Interface, TLS,"usersub-k.wbx2.com"," src 192.168.0.199 : 52526 | dst 170.72.226.118 : 443"
1646916205.306551000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52527 | dst 64.68.120.47 : 443"
1646916215.129057000, Interface, TLS,"client-upgrade-a.wbx2.com"," src 192.168.0.199 : 52528 | dst 170.72.231.0 : 443"
1646916220.361250000, Interface, TLS,"gateway.icloud.com"," src 192.168.0.199 : 52529 | dst 17.248.173.17 : 443"
1646916225.143244000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52530 | dst 34.232.120.145 : 443"
1646916243.972359000, Interface, TLS,"c.apple.news"," src 192.168.0.199 : 52531 | dst 23.73.141.192 : 443"
1646916243.983734000, Interface, TLS,"weather-data.apple.com"," src 192.168.0.199 : 52532 | dst 2.21.74.91 : 443"
1646916269.128229000, Interface, TLS,"outlook.office365.com"," src 192.168.0.199 : 52533 | dst 52.98.214.82 : 443"
1646916269.949810000, Interface, TLS,"login.windows.net"," src 192.168.0.199 : 52534 | dst 20.190.159.136 : 443"
1646916270.587371000, Interface, TLS,"configuration.apple.com"," src 192.168.0.199 : 52535 | dst 23.73.140.46 : 443"
1646916326.343825000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52536 | dst 64.68.120.47 : 443"
1646916345.241966000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52537 | dst 34.238.24.104 : 443"
1646916347.104178000, Interface, TLS,"jamf.jamfcloud.com"," src 192.168.0.199 : 52538 | dst 34.231.33.34 : 443"
1646916347.644533000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52539 | dst 64.68.120.47 : 443"
1646916387.364272000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52540 | dst 64.68.120.47 : 443"
1646916448.359349000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52541 | dst 64.68.120.47 : 443"
1646916465.210747000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52543 | dst 54.225.151.147 : 443"
1646916468.442371000, Interface, TLS,"default.exp-tas.com"," src 192.168.0.199 : 52545 | dst 13.107.5.93 : 443"
1646916490.876321000, Interface, TLS,"outlook.office365.com"," src 192.168.0.199 : 52546 | dst 40.99.148.178 : 443"
1646916490.918458000, Interface, TLS,"www.googleapis.com"," src 192.168.0.199 : 52547 | dst 142.251.36.74 : 443"
1646916490.929500000, Interface, TLS,"p49-contacts.icloud.com"," src 192.168.0.199 : 52548 | dst 17.248.172.109 : 443"
1646916491.216873000, Interface, TLS,"www.googleapis.com"," src 192.168.0.199 : 52549 | dst 216.58.201.74 : 443"
1646916491.534604000, Interface, TLS,"apidata.googleusercontent.com"," src 192.168.0.199 : 52551 | dst 142.251.36.129 : 443"
1646916491.538390000, Interface, TLS,"outlook.office365.com"," src 192.168.0.199 : 52550 | dst 52.97.178.34 : 443"
1646916491.964737000, Interface, TLS,"outlook.office365.com"," src 192.168.0.199 : 52552 | dst 52.98.207.226 : 443"
1646916492.64377000, Interface, TLS,"guzzoni.apple.com"," src 192.168.0.199 : 52553 | dst 15.160.8.1 : 443"
1646916507.461089000, Interface, TLS,"gateway.icloud.com"," src 192.168.0.199 : 52554 | dst 17.248.172.196 : 443"
1646916509.337142000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52555 | dst 64.68.120.47 : 443"
1646916535.182168000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52556 | dst 54.225.151.147 : 443"
1646916542.87158000, Interface, TLS,"gs-loc.apple.com"," src 192.168.0.199 : 52557 | dst 17.142.171.25 : 443"
1646916569.352954000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52559 | dst 64.68.120.47 : 443"
1646916570.97437000, Interface, TLS,"global.skyhookwireless.com"," src 192.168.0.199 : 52560 | dst 52.9.239.112 : 443"
1646916619.617804000, Interface, TLS,"slack.com"," src 192.168.0.199 : 52567 | dst 3.68.170.153 : 443"
1646916619.617890000, Interface, TLS,"app.slack.com"," src 192.168.0.199 : 52566 | dst 3.68.175.98 : 443"
1646916619.800854000, Interface, TLS,"slack.com"," src 192.168.0.199 : 52567 | dst 3.68.170.153 : 443"
1646916619.804347000, Interface, TLS,"app.slack.com"," src 192.168.0.199 : 52566 | dst 3.68.175.98 : 443"
1646916620.187183000, Interface, TLS,"slack.com"," src 192.168.0.199 : 52568 | dst 3.68.170.153 : 443"
1646916620.949085000, Interface, TLS,"wss-primary.slack.com"," src 192.168.0.199 : 52569 | dst 3.68.63.139 : 443"
1646916621.296562000, Interface, TLS,"slack-imgs.com"," src 192.168.0.199 : 52570 | dst 65.9.96.73 : 443"
1646916621.434439000, Interface, TLS,"slack-imgs.com"," src 192.168.0.199 : 52571 | dst 65.9.96.73 : 443"
1646916621.628300000, Interface, TLS,"ca.slack-edge.com"," src 192.168.0.199 : 52573 | dst 65.9.96.83 : 443"
1646916621.631368000, Interface, TLS,"edgeapi.slack.com"," src 192.168.0.199 : 52572 | dst 3.67.35.217 : 443"
1646916622.688547000, Interface, TLS,"wss-primary.slack.com"," src 192.168.0.199 : 52574 | dst 3.68.63.139 : 443"
1646916622.898757000, Interface, TLS,"slackb.com"," src 192.168.0.199 : 52575 | dst 35.174.225.168 : 443"
1646916627.323391000, Interface, TLS,"a.slack-edge.com"," src 192.168.0.199 : 52576 | dst 65.9.96.97 : 443"
1646916630.356894000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52577 | dst 64.68.120.47 : 443"
1646916646.359420000, Interface, TLS,"a.slack-edge.com"," src 192.168.0.199 : 52578 | dst 65.9.96.97 : 443"
1646916647.650535000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52579 | dst 64.68.120.47 : 443"
1646916649.286231000, Interface, TLS,"files.slack.com"," src 192.168.0.199 : 52580 | dst 65.9.96.118 : 443"
1646916649.424737000, Interface, TLS,"files.slack.com"," src 192.168.0.199 : 52581 | dst 65.9.96.118 : 443"
1646916649.431844000, Interface, TLS,"files.slack.com"," src 192.168.0.199 : 52582 | dst 65.9.96.118 : 443"
1646916691.351280000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52583 | dst 64.68.120.47 : 443"
1646916695.136676000, Interface, TLS,"gateway.icloud.com"," src 192.168.0.199 : 52584 | dst 17.248.173.75 : 443"
1646916700.220284000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52585 | dst 54.225.151.147 : 443"
1646916719.462869000, Interface, TLS,"usersub-k.wbx2.com"," src 192.168.0.199 : 52588 | dst 170.72.226.118 : 443"
1646916729.509043000, Interface, TLS,"gateway.icloud.com"," src 192.168.0.199 : 52589 | dst 17.248.172.234 : 443"
1646916735.241953000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52591 | dst 54.225.151.147 : 443"
1646916751.354806000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52592 | dst 64.68.120.47 : 443"
1646916784.962296000, Interface, TLS,"nps-collector-service-a.wbx2.com"," src 192.168.0.199 : 52593 | dst 170.72.231.161 : 443"
1646916812.314250000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52594 | dst 64.68.120.47 : 443"
1646916842.931329000, Interface, TLS,"jamfsw.okta.com"," src 192.168.0.199 : 52595 | dst 18.209.113.147 : 443"
1646916843.449122000, Interface, TLS,"outlook.office365.com"," src 192.168.0.199 : 52596 | dst 52.97.137.114 : 443"
1646916844.803809000, Interface, TLS,"mbs.internetbanka.cz"," src 192.168.0.199 : 52597 | dst 195.234.207.122 : 443"
1646916844.809116000, Interface, TLS,"mbs.internetbanka.cz"," src 192.168.0.199 : 52598 | dst 195.234.207.122 : 443"
1646916845.206765000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52599 | dst 34.232.120.145 : 443"
1646916859.687915000, Interface, TLS,"t8.dropbox.com"," src 192.168.0.199 : 52600 | dst 162.125.19.9 : 443"
1646916872.360611000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52601 | dst 64.68.120.47 : 443"
1646916887.777989000, Interface, TLS,"d.dropbox.com"," src 192.168.0.199 : 52603 | dst 162.125.6.20 : 443"
1646916904.936455000, Interface, TLS,"api.apple-cloudkit.com"," src 192.168.0.199 : 52604 | dst 17.248.173.70 : 443"
1646916933.363399000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52605 | dst 64.68.120.47 : 443"
1646916947.598029000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52606 | dst 64.68.120.47 : 443"
1646916953.620964000, Interface, TLS,"ca.slack-edge.com"," src 192.168.0.199 : 52607 | dst 65.9.96.78 : 443"
1646916972.254763000, Interface, TLS,"slack-imgs.com"," src 192.168.0.199 : 52608 | dst 65.9.96.63 : 443"
1646916972.294227000, Interface, TLS,"edgeapi.slack.com"," src 192.168.0.199 : 52609 | dst 3.67.35.217 : 443"
1646916986.795597000, Interface, TLS,"configuration.ls.apple.com"," src 192.168.0.199 : 52610 | dst 23.73.141.105 : 443"
1646916987.17065000, Interface, TLS,"fbs.smoot.apple.com"," src 192.168.0.199 : 52612 | dst 54.228.140.140 : 443"
1646916987.17914000, Interface, TLS,"carry-swallow.siri.apple.com"," src 192.168.0.199 : 52611 | dst 17.33.5.1 : 443"
1646916987.320746000, Interface, TLS,"carry-swallow.siri.apple.com"," src 192.168.0.199 : 52611 | dst 17.33.5.1 : 443"
1646916988.535488000, Interface, TLS,"carry-swallow.siri.apple.com"," src 192.168.0.199 : 52613 | dst 17.33.5.1 : 443"
1646916988.704780000, Interface, TLS,"carry-swallow.siri.apple.com"," src 192.168.0.199 : 52613 | dst 17.33.5.1 : 443"
1646916994.386406000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52614 | dst 64.68.120.47 : 443"
1646917006.601301000, Interface, HTTP,"proxy-safebrowsing.googleapis.comproxy-safebrowsing.googleapis.com:443"," src 192.168.0.199 : 52615 | dst 17.253.55.211 : 80"
1646917012.706132000, Interface, TLS,"slack-imgs.com"," src 192.168.0.199 : 52616 | dst 65.9.96.63 : 443"
1646917012.730899000, Interface, TLS,"a.slack-edge.com"," src 192.168.0.199 : 52617 | dst 65.9.96.74 : 443"
1646917022.720901000, Interface, TLS,"outlook.office365.com"," src 192.168.0.199 : 52618 | dst 52.98.199.194 : 443"
1646917022.750063000, Interface, TLS,"www.googleapis.com"," src 192.168.0.199 : 52619 | dst 172.217.23.202 : 443"
1646917022.768258000, Interface, TLS,"p49-contacts.icloud.com"," src 192.168.0.199 : 52620 | dst 17.248.173.49 : 443"
1646917023.791475000, Interface, TLS,"outlook.office365.com"," src 192.168.0.199 : 52621 | dst 40.101.124.194 : 443"
1646917024.447818000, Interface, TLS,"guzzoni.apple.com"," src 192.168.0.199 : 52622 | dst 15.160.8.1 : 443"
1646917025.102848000, Interface, TLS,"outlook.office365.com"," src 192.168.0.199 : 52623 | dst 52.97.151.66 : 443"
1646917044.182776000, Interface, TLS,"gsp64-ssl.ls.apple.com"," src 192.168.0.199 : 52624 | dst 17.167.200.72 : 443"
1646917142.713378000, Interface, TLS,"gs-loc.apple.com"," src 192.168.0.199 : 52626 | dst 17.167.200.66 : 443"
1646917145.188052000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52628 | dst 54.225.151.147 : 443"
1646917175.366140000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52629 | dst 64.68.120.47 : 443"
1646917205.344007000, Interface, TLS,"emoji.slack-edge.com"," src 192.168.0.199 : 52630 | dst 65.9.96.11 : 443"
1646917236.332803000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52631 | dst 64.68.120.47 : 443"
1646917247.598185000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52632 | dst 64.68.120.47 : 443"
1646917255.191058000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52633 | dst 34.238.24.104 : 443"
1646917259.768690000, Interface, TLS,"usersub-k.wbx2.com"," src 192.168.0.199 : 52634 | dst 170.72.226.10 : 443"
1646917294.375704000, Interface, TLS,"gateway.icloud.com"," src 192.168.0.199 : 52635 | dst 17.248.172.205 : 443"
1646917295.165518000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52636 | dst 34.238.24.104 : 443"
1646917297.344481000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52637 | dst 64.68.120.47 : 443"
1646917310.224559000, Interface, TLS,"jamf.jamfcloud.com"," src 192.168.0.199 : 52638 | dst 34.231.33.34 : 443"
1646917329.560610000, Interface, TLS,"conv-k.wbx2.com"," src 192.168.0.199 : 52639 | dst 170.72.226.118 : 443"
1646917329.708793000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52640 | dst 64.68.120.47 : 443"
1646917366.964482000, Interface, TLS,"ca.slack-edge.com"," src 192.168.0.199 : 52641 | dst 65.9.96.83 : 443"
1646917414.94298000, Interface, TLS,"slack-imgs.com"," src 192.168.0.199 : 52642 | dst 65.9.96.63 : 443"
1646917419.334448000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52643 | dst 64.68.120.47 : 443"
1646917453.439025000, Interface, TLS,"mbs.internetbanka.cz"," src 192.168.0.199 : 52644 | dst 195.234.207.122 : 443"
1646917453.449829000, Interface, TLS,"mbs.internetbanka.cz"," src 192.168.0.199 : 52645 | dst 195.234.207.122 : 443"
1646917455.194099000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52646 | dst 34.232.120.145 : 443"
1646917480.343924000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52647 | dst 64.68.120.47 : 443"
1646917541.331265000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52648 | dst 64.68.120.47 : 443"
1646917546.665518000, Interface, TLS,"slack-imgs.com"," src 192.168.0.199 : 52649 | dst 65.9.96.122 : 443"
1646917547.586734000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52650 | dst 64.68.120.47 : 443"
1646917577.17156000, Interface, TLS,"cisco.webex.com"," src 192.168.0.199 : 52651 | dst 66.114.168.212 : 443"
1646917577.18470000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52652 | dst 64.68.120.47 : 443"
1646917577.105982000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52653 | dst 64.68.120.47 : 443"
1646917577.386450000, Interface, TLS,"metrics-k.wbx2.com"," src 192.168.0.199 : 52654 | dst 170.72.226.118 : 443"
1646917577.953186000, Interface, TLS,"tsa3.webex.com"," src 192.168.0.199 : 52655 | dst 64.68.120.47 : 443"
1646917580.422077000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52656 | dst 34.232.120.145 : 443"
1646917580.799669000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52656 | dst 34.232.120.145 : 443"
1646917580.956520000, Interface, TLS,"hydra-k.wbx2.com"," src 192.168.0.199 : 52657 | dst 170.72.226.176 : 443"
1646917581.159623000, Interface, TLS,"hydra-k.wbx2.com"," src 192.168.0.199 : 52657 | dst 170.72.226.176 : 443"
1646917581.288837000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52656 | dst 34.232.120.145 : 443"
1646917581.561408000, Interface, TLS,"hydra-k.wbx2.com"," src 192.168.0.199 : 52657 | dst 170.72.226.176 : 443"
1646917582.65736000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52656 | dst 34.232.120.145 : 443"
1646917582.164949000, Interface, TLS,"hydra-k.wbx2.com"," src 192.168.0.199 : 52657 | dst 170.72.226.176 : 443"
1646917583.169390000, Interface, TLS,"hydra-k.wbx2.com"," src 192.168.0.199 : 52657 | dst 170.72.226.176 : 443"
1646917583.393119000, Interface, TLS,"mlog-ac-sjc02.webex.com"," src 192.168.0.199 : 52658 | dst 64.68.120.226 : 443"
1646917583.418352000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52656 | dst 34.232.120.145 : 443"
1646917584.977836000, Interface, TLS,"hydra-k.wbx2.com"," src 192.168.0.199 : 52657 | dst 170.72.226.176 : 443"
1646917593.344083000, Interface, TLS,"avatars.slack-edge.com"," src 192.168.0.199 : 52659 | dst 151.101.12.106 : 443"
1646917593.614272000, Interface, TLS,"slack-files2.s3-us-west-2.amazonaws.com"," src 192.168.0.199 : 52660 | dst 52.92.149.82 : 443"
1646917593.614885000, Interface, TLS,"slack-files2.s3-us-west-2.amazonaws.com"," src 192.168.0.199 : 52662 | dst 52.92.149.82 : 443"
1646917593.615081000, Interface, TLS,"slack-files2.s3-us-west-2.amazonaws.com"," src 192.168.0.199 : 52661 | dst 52.92.149.82 : 443"
1646917593.733654000, Interface, TLS,"slack-files2.s3-us-west-2.amazonaws.com"," src 192.168.0.199 : 52663 | dst 52.92.149.82 : 443"
1646917600.923582000, Interface, TLS,"ocsp2.apple.com"," src 192.168.0.199 : 52664 | dst 2.16.2.187 : 443"
1646917603.438370000, Interface, TLS,"zoom.us"," src 192.168.0.199 : 52665 | dst 170.114.10.84 : 443"
1646917603.510842000, Interface, TLS,"www3.zoom.us"," src 192.168.0.199 : 52666 | dst 170.114.10.75 : 443"
1646917604.485956000, Interface, TLS,"zoomfrq30zc.fr.zoom.us"," src 192.168.0.199 : 52669 | dst 149.137.11.30 : 443"
1646917604.486064000, Interface, TLS,"zoomamq245zc.am.zoom.us"," src 192.168.0.199 : 52667 | dst 149.137.3.245 : 443"
1646917604.488763000, Interface, TLS,"zoomamp30zc.am.zoom.us"," src 192.168.0.199 : 52668 | dst 149.137.4.30 : 443"
1646917604.499169000, Interface, TLS,"zoomfrp30zc.fr.zoom.us"," src 192.168.0.199 : 52670 | dst 149.137.10.30 : 443"
1646917604.684734000, Interface, TLS,"zoomfrp83mmr.fr.zoom.us"," src 192.168.0.199 : 52675 | dst 149.137.10.83 : 443"
1646917604.753292000, Interface, TLS,"zpns.zoom.us"," src 192.168.0.199 : 52671 | dst 170.114.14.67 : 443"
1646917604.754618000, Interface, TLS,"zoom.us"," src 192.168.0.199 : 52672 | dst 170.114.10.84 : 443"
1646917604.755770000, Interface, TLS,"www3.zoom.us"," src 192.168.0.199 : 52673 | dst 170.114.10.75 : 443"
1646917604.756907000, Interface, TLS,"zoom.us"," src 192.168.0.199 : 52674 | dst 170.114.10.84 : 443"
1646917604.788850000, Interface, TLS,"zoom.us"," src 192.168.0.199 : 52676 | dst 170.114.10.84 : 443"
1646917604.790059000, Interface, TLS,"www3.zoom.us"," src 192.168.0.199 : 52677 | dst 170.114.10.75 : 443"
1646917604.825987000, Interface, TLS,"zoom.us"," src 192.168.0.199 : 52678 | dst 170.114.10.84 : 443"
1646917604.827198000, Interface, TLS,"graph.microsoft.com"," src 192.168.0.199 : 52681 | dst 20.190.160.26 : 443"
1646917604.886316000, Interface, TLS,"xmpp004.zoom.us"," src 192.168.0.199 : 52679 | dst 170.114.15.36 : 443"
1646917604.930960000, Interface, TLS,"logfiles.zoom.us"," src 192.168.0.199 : 52680 | dst 170.114.15.226 : 443"
1646917604.932251000, Interface, TLS,"zoom.us"," src 192.168.0.199 : 52682 | dst 170.114.10.84 : 443"
1646917604.968833000, Interface, TLS,"zoom.us"," src 192.168.0.199 : 52683 | dst 170.114.10.84 : 443"
1646917605.475352000, Interface, TLS,"graph.microsoft.com"," src 192.168.0.199 : 52684 | dst 20.190.160.26 : 443"
1646917606.15092000, Interface, TLS,"xmppapi.zoom.us"," src 192.168.0.199 : 52685 | dst 170.114.2.69 : 443"
1646917606.16505000, Interface, TLS,"contactservice.zoom.us"," src 192.168.0.199 : 52686 | dst 3.235.96.63 : 443"
1646917606.17722000, Interface, TLS,"xmppapi.zoom.us"," src 192.168.0.199 : 52687 | dst 170.114.2.69 : 443"
1646917661.78444000, Interface, TLS,"api-glb-euc1a.smoot.apple.com"," src 192.168.0.199 : 52688 | dst 18.156.205.85 : 443"
1646917671.765077000, Interface, TLS,"init.itunes.apple.com"," src 192.168.0.199 : 52689 | dst 23.73.140.46 : 443"
1646917678.331745000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52690 | dst 104.64.112.8 : 443"
1646917678.991814000, Interface, TLS,"developerservices2.apple.com"," src 192.168.0.199 : 52691 | dst 17.157.96.100 : 443"
1646917680.188968000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52692 | dst 54.225.151.147 : 443"
1646917680.984951000, Interface, TLS,"ocsp2.apple.com"," src 192.168.0.199 : 52693 | dst 17.253.73.201 : 443"
1646917681.252828000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52694 | dst 104.64.112.8 : 443"
1646917681.296581000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52695 | dst 104.64.112.8 : 443"
1646917681.432884000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52695 | dst 104.64.112.8 : 443"
1646917683.133074000, Interface, TLS,"az764295.vo.msecnd.net"," src 192.168.0.199 : 52696 | dst 152.199.19.160 : 443"
1646917683.166805000, Interface, TLS,"az764295.vo.msecnd.net"," src 192.168.0.199 : 52696 | dst 152.199.19.160 : 443"
1646917696.547669000, Interface, TLS,"gateway.icloud.com"," src 192.168.0.199 : 52697 | dst 17.248.172.171 : 443"
1646917727.835403000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52698 | dst 104.64.112.8 : 443"
1646917743.253290000, Interface, TLS,"gs-loc.apple.com"," src 192.168.0.199 : 52699 | dst 17.57.12.16 : 443"
1646917745.160528000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52700 | dst 54.225.151.147 : 443"
1646917755.789641000, Interface, TLS,"locus-k.wbx2.com"," src 192.168.0.199 : 52701 | dst 170.72.226.11 : 443"
1646917757.61773000, Interface, TLS,"zpns.zoom.us"," src 192.168.0.199 : 52702 | dst 170.114.14.69 : 443"
1646917757.832069000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52703 | dst 104.64.112.8 : 443"
1646917760.129194000, Interface, TLS,"t8.dropbox.com"," src 192.168.0.199 : 52704 | dst 162.125.19.130 : 443"
1646917785.214632000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52705 | dst 34.232.120.145 : 443"
1646917787.840755000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52706 | dst 104.64.112.8 : 443"
1646917795.781099000, Interface, TLS,"outlook.office365.com"," src 192.168.0.199 : 52708 | dst 40.101.54.114 : 443"
1646917797.44251000, Interface, TLS,"c.apple.news"," src 192.168.0.199 : 52709 | dst 23.73.141.192 : 443"
1646917797.70386000, Interface, TLS,"weather-data.apple.com"," src 192.168.0.199 : 52710 | dst 2.21.74.96 : 443"
1646917800.279335000, Interface, TLS,"usersub-k.wbx2.com"," src 192.168.0.199 : 52711 | dst 170.72.226.176 : 443"
1646917817.901573000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52712 | dst 104.64.112.8 : 443"
1646917847.933590000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52713 | dst 104.64.112.8 : 443"
1646917877.897310000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52714 | dst 104.64.112.8 : 443"
1646917907.906378000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52715 | dst 104.64.112.8 : 443"
1646917922.247578000, Interface, TLS,"mesu.apple.com"," src 192.168.0.199 : 52716 | dst 104.64.117.26 : 443"
1646917925.258847000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52717 | dst 34.238.24.104 : 443"
1646917937.912346000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52718 | dst 104.64.112.8 : 443"
1646917967.919370000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52719 | dst 104.64.112.8 : 443"
1646917980.222908000, Interface, TLS,"http-inputs-jamf.splunkcloud.com"," src 192.168.0.199 : 52720 | dst 34.238.24.104 : 443"
1646917991.232796000, Interface, TLS,"gateway.icloud.com"," src 192.168.0.199 : 52721 | dst 17.248.172.203 : 443"
1646917997.900931000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52722 | dst 104.64.112.8 : 443"
1646917998.24977000, Interface, TLS,"github.com"," src 192.168.0.199 : 52723 | dst 140.82.121.4 : 443"
1646917998.370469000, Interface, TLS,"github.com"," src 192.168.0.199 : 52724 | dst 140.82.121.4 : 443"
1646918027.914005000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52725 | dst 104.64.112.8 : 443"
1646918057.956889000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52726 | dst 104.64.112.8 : 443"
1646918087.905815000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52727 | dst 104.64.112.8 : 443"
1646918118.79848000, Interface, TLS,"appstoreconnect.apple.com"," src 192.168.0.199 : 52728 | dst 104.64.112.8 : 443"
1646918146.619666000, Interface, TLS,"outlook.office365.com"," src 192.168.0.199 : 52729 | dst 40.101.69.18 : 443"
